repository_name	24pullrequests	Akavache	Archimedes	DownmarkerWPF	FRISCjs	Freezer	Hammer	JBDeviceOwner	LaHermosaVida	Lagrangian	MMMarkdown	MahApps.Metro	Mantle	ModernHttpClient	ObjectiveHaskell	RXCollections	ReactiveCocoa	ReactiveCocoaLayout	ReactiveUI	Rebel	Reducers	RestSharp	SeeGit	Shimmer	SpinKit	Twitter-Mentions-as-Comments	WP-Document-Revisions	WP-Resume	YouAreDaChef	ZeroClipboard	ace	advanced_js	android	apm	asciidag	asciidoctor	atom	atom-keymap	backbone-nested	bbqsql	benbalter.github.com	better_errors	biscotto	boom	bootstrap	bootstrap-expo	boxen	bracket-matcher	braythwayt.com	brightray	camo	cassanity	charlock_holmes	chef-logstash	choosealicense.com	cifrado	cloud9	cloud9ide-documentation	cocoa-clojure	code-guide	code52.github.com	contestrus	createsend-java	createsend-php	createsend-python	createsend-ruby	csgtool	curriculum	d3-tip	danishkhan.github.com	developer.github.com	discourse	dmca	do	docs	documentalist	dot-files	dotenv	dotfiles	dotjs	emacs.d	emoji	escape_utils	evaluator	event-app	eventmachine	execjs	faraday	faraday_middleware	feedback	find-and-replace	first-mate	fleet	flipper	fog	folsom	fooforge.github.com	fu2	gemoji	geo_pattern	gh	gifs	git	git-imerge	git-it	git-multimail	git-tfs	github-auth	github-gmail	github-ldap	github-notifications	github-services	gitignore	gitscm-next	gman	gollum	gopack	government.github.com	grit	grocer	guideguide-support	haacked.com	habari	hackerhours.org	hashie	heaven	hellogitworld	hinge	homebrew	homoiconic	hrt2	html-pipeline	html-proofer	http-request	httparty	hub	hubot	hubot-deploy	hubot-scripts	hyperloop	installfest	janky	jekyll	jekyll-auth	jglovier.github.io	jquery-pjax	json_builder	jsonp	jsos	learn.github.com	libchromiumcontent	libextobjc	libgit2	libgit2sharp	librarian-puppet	libssh	linguist	logging	magickly	make-me	many-branch-repo	markdown-preview	markup	mastahyeti.github.com	mathematical	maven-plugins	minitest-chef-handler	mongoid-locker	mongomapper	moonshine	msysgit	muan.github.com	mustache-rails	mygov	mysql2	nak	node-git	node-oniguruma	node-pathwatcher	node-sass	objective-c-conventions	objective-git	octokit	octokit.net	octokit.objc	octokit.rb	our-boxen	pages-gem	panino-docs	peek	plax	play	play-android	playground	pretzel	puppet-lint	puppet-nginx	puppet-ruby	pygments.rb	qu	raganwald.github.com	rails	rails-behaviors	ratchet	rbenv	rblineprof	recursiveuniverse.github.com	rspec-core	rspec-expectations	rspec-mocks	rspec-puppet	rspec-rails	rubinius	ruby	ruby-build	ruby.org.au	rugged	sales_engine_spec_harness	saywat	scribble	scriptular	scrolls	semver	settings-view	shareabouts	sheetsee.js	sinatra_auth_github	slash	splat	split	sprockets	sunspot	swordfish	swot	system	tabs	teach.github.com	teachers_pet	test	testing	text-buffer	todo	toml	tourist	toystore	training-kit	training-materials	training.github.com	tree-view	twui	useragent	vim-config	vim-mode	vim-vroom	vines	voze	warden-github	will_paginate	wishlist	word-to-markdown	wordpress-plugin-tests	xcconfigs	zensu	zepto
hubot-deploy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	46410.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16026.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	364.0	0.0	866.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	182.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	32.0	0.0	100838.0	0.0	606.0	0.0	226957.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74078.0	1790.0	0.0	550.0	1.0	0.0	3144.0	1.0	0.0	0.0	2.0	57517.0	0.0	19849.0	44.0	0.0	32226.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	551.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	2186.0	0.0	183.0	0.0	2.0	0.0	1456.0	0.0	24.0	0.0	0.0	0.0	0.0	546.0	0.0	0.0	2029.0	0.0	0.0	3.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33488.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1037.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	127.0	413.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	42224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hubot-scripts	7980.0	108.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	10.0	0.0	310.0	71.0	0.0	140.0	0.0	24.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	790.0	27.0	5016.0	18.0	24.0	1116.0	0.0	422.0	0.0	12084.0	0.0	133.0	11.0	24.0	1362.0	12.0	0.0	439.0	30.0	0.0	1824.0	27795.0	67.0	119.0	2676.0	3594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6130.0	27.0	798.0	732.0	14628.0	0.0	28.0	0.0	16.0	0.0	5.0	11522.0	8716.0	1656.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	266.0	144.0	11872.0	0.0	0.0	0.0	1713.0	84.0	0.0	0.0	0.0	92.0	83.0	32.0	170.0	0.0	19.0	363.0	0.0	0.0	10.0	87.0	92.0	71.0	61164.0	4887.0	476.0	5.0	136008.0	6.0	2864.0	34.0	279.0	0.0	2.0	0.0	5320.0	4.0	44371.0	6.0	3534.0	925.0	5.0	1240.0	1986.0	272.0	0.0	2.0	208.0	1351702.0	19849.0	0.0	0.0	0.0	20310.0	670.0	57.0	12.0	167.0	0.0	3952.0	1.0	53.0	3768.0	0.0	658.0	529.0	59.0	0.0	5128.0	0.0	3135.0	3035.0	0.0	28.0	558.0	0.0	11.0	0.0	0.0	3667.0	3.0	462352.0	1146.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4951.0	68.0	140.0	3492.0	36.0	205.0	4782.0	372.0	128.0	0.0	6572.0	19.0	29507.0	0.0	55.0	0.0	32.0	0.0	11.0	832.0	0.0	0.0	1849.0	0.0	5.0	27.0	224.0	0.0	618.0	261.0	521.0	20.0	1293.0	9.0	0.0	14.0	0.0	596.0	0.0	0.0	0.0	30.0	2778.0	20.0	42.0	0.0	528.0	20133.0	0.0	0.0	4260.0	31.0	521.0	415.0	950.0	0.0	51.0	365.0	3632.0	205.0	362.0	0.0	0.0	69.0	0.0	0.0	157.0	551.0	1073.0	25.0	243.0	0.0	0.0	13146.0	2484.0	51.0	0.0	25434.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
hyperloop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	48.0	0.0	0.0	0.0	0.0	0.0	654.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	38.0	0.0	75.0	0.0	0.0	0.0	0.0	78.0	44.0	0.0	0.0	0.0	0.0	481.0	38.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	810.0
installfest	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	636.0	0.0	0.0	159.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	636.0	0.0	0.0	0.0	0.0	1431.0	0.0	42759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	159.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
janky	0.0	1173.0	38146.0	0.0	0.0	0.0	514.0	0.0	0.0	455.0	275.0	0.0	277649.0	0.0	58112.0	174.0	1352461.0	111757.0	1063.0	83204.0	162.0	566.0	394.0	28.0	1.0	0.0	0.0	0.0	0.0	9.0	1064.0	0.0	46.0	0.0	3534.0	0.0	336.0	0.0	0.0	0.0	4.0	1.0	180.0	0.0	492.0	0.0	582.0	0.0	2.0	5776.0	45135.0	5.0	199.0	4683.0	2571.0	0.0	3458.0	445.0	32690.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	26513.0	0.0	24.0	0.0	0.0	66511.0	0.0	52.0	182.0	3.0	0.0	230.0	21.0	0.0	0.0	332.0	0.0	1212.0	0.0	730.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	57.0	0.0	5.0	179.0	171.0	24.0	3.0	0.0	0.0	0.0	13.0	0.0	39.0	100139.0	85116.0	1033.0	3.0	221434.0	876.0	17.0	38.0	3.0	0.0	629.0	0.0	0.0	657.0	72039.0	0.0	0.0	2027.0	0.0	0.0	8379.0	292.0	0.0	0.0	2638.0	56503.0	32226.0	20310.0	0.0	0.0	0.0	719.0	8.0	0.0	139.0	0.0	0.0	0.0	55.0	11932.0	84457.0	30086.0	1880.0	48.0	0.0	1618.0	0.0	0.0	465.0	0.0	5.0	803.0	0.0	252.0	0.0	0.0	0.0	18.0	0.0	3888.0	0.0	0.0	0.0	2.0	194.0	35.0	0.0	0.0	0.0	45387.0	394646.0	191.0	1811.0	99227.0	3184.0	33.0	177.0	387.0	132.0	0.0	1528.0	0.0	174098.0	0.0	76.0	0.0	3.0	1112.0	0.0	0.0	5384.0	0.0	1.0	0.0	285.0	0.0	0.0	1956.0	0.0	3.0	0.0	0.0	132.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	469.0	419.0	0.0	0.0	0.0	33021.0	0.0	0.0	0.0	0.0	0.0	508.0	0.0	0.0	0.0	33.0	0.0	0.0	437.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	61.0	0.0	353266.0	0.0	0.0	31717.0	672.0	6.0	0.0	41082.0	0.0	2.0	1.0	0.0	33016.0	0.0	0.0
jekyll	56.0	2700.0	0.0	0.0	285.0	0.0	0.0	483.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	18.0	0.0	2772.0	0.0	0.0	8820.0	7092.0	504.0	378.0	99973.0	683862.0	68464.0	0.0	901.0	37906.0	8448.0	4286.0	765.0	0.0	15.0	3901.0	213.0	20352.0	2051.0	380519.0	44.0	6501.0	156.0	124390.0	18460.0	442.0	610.0	36.0	3.0	15.0	0.0	9.0	0.0	102335.0	0.0	121033.0	15575.0	0.0	2882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	38.0	0.0	20380.0	0.0	74.0	0.0	257.0	0.0	0.0	508.0	68942.0	1348.0	0.0	373.0	0.0	0.0	0.0	38.0	0.0	7762.0	2241.0	1604.0	377.0	558.0	5984.0	74.0	102.0	0.0	1272.0	0.0	2251.0	62.0	8169.0	6652.0	0.0	32.0	149.0	0.0	0.0	11.0	1924.0	7182.0	496.0	1565.0	44784.0	402.0	99980.0	33.0	2992.0	225136.0	3413.0	0.0	0.0	12878.0	0.0	8960.0	2.0	0.0	0.0	0.0	61089.0	40.0	0.0	2585.0	23156.0	1458.0	0.0	17123.0	147.0	2.0	670.0	481.0	159.0	719.0	0.0	55571.0	13838.0	1634.0	6.0	6656.0	0.0	3159.0	0.0	0.0	390.0	3744.0	0.0	0.0	4539.0	0.0	5280.0	0.0	0.0	1001.0	15521.0	1533.0	8715.0	864.0	16422.0	6176.0	0.0	0.0	579.0	362.0	6.0	78967.0	0.0	6825.0	1672.0	573.0	372.0	0.0	0.0	0.0	2120.0	20340.0	13.0	5092.0	347.0	87312.0	13545.0	0.0	2.0	2946.0	1095.0	3160.0	0.0	0.0	0.0	0.0	460.0	0.0	0.0	1289.0	117.0	3238.0	9425.0	0.0	0.0	251.0	120.0	9.0	5.0	18.0	159.0	0.0	5904.0	0.0	1710.0	0.0	0.0	0.0	0.0	354.0	8832.0	1519.0	0.0	50.0	171.0	0.0	0.0	0.0	106.0	0.0	9142.0	5879.0	0.0	472.0	27987.0	6112.0	0.0	15295.0	170.0	243.0	101898.0	0.0	0.0	448.0	928.0	23628.0	1049.0	7.0	3.0	0.0	32.0	0.0	0.0	0.0	448.0	2736.0	718.0	61913.0	64574.0	0.0	0.0	13788.0
jekyll-auth	3.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	36237.0	247878.0	24816.0	0.0	10.0	7438.0	531.0	57.0	0.0	0.0	4.0	292.0	0.0	1272.0	0.0	137782.0	8.0	1260.0	7.0	167.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	28632.0	0.0	24209.0	3115.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	3899.0	0.0	9.0	0.0	257.0	0.0	0.0	33.0	550.0	13.0	0.0	184.0	0.0	0.0	0.0	1.0	0.0	866.0	241.0	122.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	29.0	5.0	17.0	169.0	0.0	2.0	12.0	0.0	0.0	1.0	247.0	2.0	11.0	23.0	184.0	75.0	36249.0	14.0	2.0	79779.0	0.0	0.0	0.0	564.0	0.0	560.0	3.0	4.0	1785.0	0.0	124.0	2.0	0.0	671.0	6569.0	0.0	0.0	1847.0	19.0	2.0	57.0	38.0	159.0	8.0	55571.0	0.0	364.0	108.0	0.0	416.0	0.0	408.0	0.0	0.0	22.0	167.0	3.0	0.0	3795.0	0.0	330.0	9.0	0.0	37.0	2039.0	0.0	1743.0	0.0	0.0	386.0	0.0	0.0	62.0	181.0	6.0	28623.0	0.0	1358.0	245.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	1156.0	29.0	31589.0	2709.0	3.0	0.0	467.0	0.0	7.0	0.0	0.0	0.0	0.0	590.0	0.0	0.0	122.0	13.0	5.0	1053.0	109.0	0.0	17.0	6.0	1.0	0.0	0.0	9.0	0.0	666.0	0.0	700.0	0.0	0.0	0.0	0.0	1.0	0.0	143.0	0.0	9.0	8.0	0.0	0.0	0.0	7.0	0.0	29.0	1856.0	0.0	1.0	9211.0	403.0	4.0	3059.0	0.0	0.0	56.0	0.0	0.0	188.0	173.0	1522.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	302.0	14.0	22428.0	23406.0	0.0	0.0	1530.0
jglovier.github.io	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1456.0	0.0	0.0	0.0	364.0	0.0	102.0	728.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	364.0	0.0	3459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1883.0	3.0	0.0	3.0	0.0	0.0	0.0	364.0	0.0	36.0	108.0	1465.0	0.0	0.0	0.0	370.0	0.0	0.0	0.0	0.0	728.0	3.0	15.0	59705.0	0.0	0.0	367.0	0.0	0.0	3.0	0.0	0.0	364.0	24.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	728.0	364.0	0.0	382.0	0.0	0.0	0.0	391.0	728.0	0.0	12.0	0.0	0.0	0.0	13838.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	728.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2487.0	27.0	15.0	2439.0	364.0	728.0	0.0	0.0	0.0	1092.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	364.0	0.0	3.0	0.0	0.0	364.0	3279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	2184.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jquery-pjax	212.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	970.0	7.0	0.0	35.0	0.0	28.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1584.0	39780.0	0.0	14.0	0.0	1302.0	0.0	4.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	4206.0	0.0	58.0	0.0	0.0	2128.0	970.0	0.0	3016.0	0.0	58.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4089.0	900.0	1940.0	1098.0	521.0	0.0	0.0	0.0	0.0	0.0	0.0	1115.0	998.0	16521.0	0.0	1.0	21.0	664.0	15.0	332.0	289060.0	90312.0	25546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108936.0	118.0	1496.0	110.0	171.0	0.0	0.0	0.0	0.0	106.0	85.0	0.0	986.0	88.0	25628.0	48.0	0.0	2919.0	0.0	73.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2544.0	13357.0	0.0	0.0	37907.0	0.0	0.0	0.0	195628.0	54.0	0.0	167.0	0.0	0.0	139.0	1634.0	108.0	0.0	0.0	213.0	0.0	0.0	14.0	4396.0	8.0	11300.0	616.0	0.0	0.0	732733.0	0.0	0.0	1099.0	0.0	0.0	2948.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1337.0	0.0	151320.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	56.0	0.0	124.0	0.0	71.0	1041.0	11.0	0.0	0.0	5.0	972.0	0.0	0.0	976.0	0.0	28.0	0.0	1.0	17864.0	0.0	0.0	117908.0	190532.0	974.0	121028.0	107.0	0.0	318.0	0.0	106.0	1.0	0.0	1606.0	2072.0	69554.0	0.0	3972.0	2988.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1141154.0	0.0	143.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	980.0	0.0	0.0	0.0	0.0	181.0	0.0	252.0	255110.0	0.0	9.0	224.0	0.0	0.0	6.0	32012.0	0.0	177.0	0.0	0.0	0.0	165090.0
json_builder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	166.0	693.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	501.0	864.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	190.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	270.0	0.0	0.0	6.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	0.0	5.0	3.0	0.0	0.0	0.0	26726.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	3.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	168.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0
jsonp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	54912.0	0.0	0.0	0.0	0.0	624.0	0.0	132288.0	0.0	1456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34736.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1040.0	36192.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	208.0	0.0	208.0	208.0	0.0	0.0	0.0	832.0	0.0	416.0	0.0	2080.0	832.0	0.0	0.0	0.0	22880.0	0.0	0.0	0.0	0.0	0.0	58240.0	0.0	0.0	0.0	0.0	1456.0	0.0	0.0	208.0	2912.0	0.0	0.0	1040.0	0.0	0.0	3952.0	0.0	0.0	0.0	6656.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34320.0	0.0	0.0	208.0	208.0	0.0	0.0	0.0	0.0	40144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1664.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3952.0	0.0	0.0	208.0	0.0	0.0	1456.0	624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	10400.0	0.0	0.0	3952.0	39728.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1664.0	6032.0	11440.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
